Longitude,Latitude,Co2,Radiation,Precipitation,Temperature,bdod,cec,cfvo,clay,nitrogen,phh2o,sand,silt,soc,Yield
-44.75,-19.25,395.6818027,219.530303,1318.200084,23.62196974,13.14745799,7.794445309,3.846972064,41.99867787,11.1926137,5.5,39.53441132,18.38816072,13.66450101,1.90387141
-44.75,-18.75,395.6818027,219.530303,1311.618153,23.88409123,13.28575145,9.362019344,4.51110998,38.50798129,12.81753293,5.6,31.88713716,29.42949541,13.69870669,1.885149964
-44.75,-18.25,395.6818027,219.6136364,1308.463662,23.80757557,13.51587975,7.833307332,8.699701897,42.06123797,12.08500032,5.530558307,37.42042289,20.31371298,16.90677746,1.69049808
-44.75,-17.75,394.5095518,219.6136364,1270.000061,24.00075716,13.74624319,10.10549949,7.516799046,37.06860591,11.40368275,5.560315899,33.66516065,29.24173813,13.27712649,2.313916564
-44.75,-17.25,394.5095518,220.8863636,1213.400047,24.40378802,13.44336026,7.618594647,6.743455531,32.96246325,11.53742774,5.7,39.48670661,27.42954092,13.80535233,2.635991027
-44.75,-16.75,394.5095518,220.8863636,1153.072748,24.69999995,13.3441312,8.261316052,8.286081748,41.36522239,12.82865689,5.63602157,36.19321526,22.50734025,12.60550486,2.85453863
-44.25,-22.25,392.2426145,213.6060606,1582.636397,21.02500083,12.084673,13.22906826,8.101101458,43.72292818,14.3311225,5.225246019,39.85683331,16.32187107,21.0978931,3.40485645
-44.25,-21.75,396.4427118,213.6060606,1592.736384,20.00984828,11.18553477,12.85549874,7.917737302,41.93876492,16.12763007,5.082960471,36.5424068,21.4052347,22.0350298,2.16547262
-44.25,-21.25,396.4427118,216.5909091,1580.272727,20.7742424,11.77167619,12.4806605,10.52095407,42.03816722,14.3196028,5.149540348,38.62316693,19.30172023,24.87304053,1.84292165
-44.25,-20.75,396.4427118,216.5909091,1558.581887,20.71060666,11.38634114,12.91421675,7.252600166,43.06661377,14.01865706,5.218982041,32.05875325,24.755256,22.51148345,2.124681827
-44.25,-20.25,396.4427118,219.030303,1530.163641,21.5598489,11.87276362,11.67794087,5.836247248,39.36824656,17.49951938,5.249540348,32.80246636,27.70892621,20.03006024,2.228497186
-44.25,-19.75,395.6818027,219.030303,1454.581831,22.23787851,12.44755781,8.950325646,9.451241448,37.96543247,15.60139205,5.249540348,40.25772432,21.69626316,20.28201222,2.61395331
-44.25,-19.25,395.6818027,220.8030303,1365.945401,23.07575781,12.76253137,8.66399025,7.489869337,42.59202102,12.69388929,5.4,37.51008311,19.78717597,16.64983681,2.013204055
-44.25,-18.75,395.6818027,220.8030303,1350.245544,23.61515161,13.53008237,7.697884028,6.137696733,34.87331455,11.19233763,5.581017959,35.94387859,29.0612013,12.26382563,1.4941778
-44.25,-18.25,395.6818027,221.9621212,1312.936379,23.74393972,13.38787243,10.88433523,7.488237636,34.91683304,12.1697948,5.7,32.50754695,32.47776494,14.18703252,3.101742873
-44.25,-17.75,394.5095518,221.9621212,1253.945462,22.76060601,12.77174855,7.774384874,9.077363346,38.91258449,14.38809915,5.330558307,38.24142649,22.73469088,16.62224905,2.533291014
-44.25,-17.25,394.5095518,222.3181818,1165.62728,23.83030308,13.44201022,7.981147762,3.356826203,40.22183873,10.95273234,5.588423734,29.81656251,29.89187286,12.23763904,3.03080738
-44.25,-16.75,394.5095518,222.3181818,1074.954562,23.76287911,13.4710865,7.250857257,5.31427376,36.43703398,12.26493348,5.5,41.86506332,21.64010622,13.61504648,2.749464386
-44.25,-16.25,394.5095518,222.6439394,987.1727184,24.1689393,13.38614141,7.536440608,5.122432713,34.43650163,13.83120534,5.6,45.61204439,19.87752946,12.9958931,2.826031714
-43.75,-21.75,396.4427118,213.6060606,1570.018177,20.64924321,11.38807216,11.53424787,6.877389547,45.80843571,18.34203063,5.418982041,41.57476706,12.55847074,23.03205087,1.77108568
-43.75,-21.25,396.4427118,216.5909091,1532.654563,20.38787865,11.07554665,12.1945787,6.491151931,43.19179326,16.57898226,5.16397843,38.86474963,17.75432363,30.80994313,2.19687664
-43.75,-20.75,396.4427118,216.5909091,1517.600042,20.75984897,11.10129614,11.53396112,7.3423164,49.20886806,17.36900038,5.218982041,35.33294727,15.32447862,23.16063277,2.411205473
-43.75,-19.25,395.6818027,220.8030303,1451.063682,21.97196984,12.65688388,10.33263975,7.912107679,33.88330459,16.4794031,5.2,33.37431761,32.71252349,19.53110099,2.288989329
-43.75,-17.25,394.5095518,222.3181818,1109.081848,23.26590914,12.71509034,8.536428779,6.298752868,41.84570819,12.25962262,5.374753981,33.4054984,24.68837125,15.57675023,2.83105383
-43.75,-16.75,394.5095518,222.3181818,1006.309138,23.58409142,13.33075341,8.528428117,8.03310986,40.36097272,11.81482785,5.544996389,31.44597986,28.04700041,12.64081877,3.38998004
-43.25,-21.25,396.4427118,218.3560606,1520.436401,22.07045445,11.5728265,13.22239487,10.21664923,39.99987553,15.68986404,5.3,44.5292745,15.40544533,22.46496585,2.7629681
-43.25,-20.75,396.4427118,218.3560606,1432.290938,21.62651559,11.71800073,10.54239537,10.1754799,49.00628322,18.02539149,5.3,39.99277208,10.93190531,23.18230105,2.439522686
3.75,9.75,396.9742682,219.0075758,1050.227295,27.89999968,14.03207599,5.817038819,15.1337828,24.33417483,6.704163376,5.968673364,58.33742411,17.13213239,8.953034746,1.078856857
3.75,10.25,395.57266,219.0075758,1004.636386,28.13257645,13.85925847,9.694259922,12.5147504,23.50176338,7.223619109,6.047971304,51.90105509,24.5003176,8.645365673,0.883018956
3.75,10.75,395.57266,220.9166667,959.4000189,28.3121213,14.41175456,11.11070944,12.0784648,27.7892828,9.4409937,6.324294329,46.36195356,25.67619029,8.931063315,0.643500471
4.25,9.75,396.9742682,219.0075758,1048.381836,28.16590928,14.02995501,7.258260659,13.46699872,23.82181214,6.657163017,5.880249631,59.27707007,16.77930639,8.801816824,1.051648003
4.25,10.25,395.57266,219.0075758,998.945479,28.27424321,14.11849848,7.515411189,17.09576438,25.4702571,7.010703299,6.107405775,51.80940895,22.64708704,8.52641623,1.002215541
4.25,10.75,395.57266,220.9166667,952.5272883,28.42196933,14.64382258,7.43645869,19.91429231,20.78067567,7.249787555,6.333420123,57.4632317,21.58139821,7.766037864,0.84082532
4.75,9.25,396.9742682,220.4090909,1099.44549,28.20151566,14.43189474,6.921334166,16.58476266,24.5980938,7.478273605,6.043427345,53.93078991,21.30181866,11.49868558,0.824881428
4.75,9.75,396.9742682,219.3030303,1048.863675,28.35227203,13.84123928,7.409201547,12.88122368,21.78076958,6.746137813,5.925246019,55.61998652,22.43332419,7.918328549,0.931315444
4.75,10.25,395.57266,219.3030303,1006.55456,28.28560662,13.8284866,7.223319182,16.22700849,24.26901678,6.544265437,6.3,57.37554486,18.30356238,8.801064398,0.583772185
4.75,10.75,395.57266,220.5075758,951.9091187,28.61212251,14.18473638,6.874939235,17.79524257,19.82124587,7.223458371,6.285561918,71.3841817,8.623672685,8.771796896,0.868379575
4.75,11.25,395.57266,220.5075758,898.5636652,28.75984862,14.68647638,7.599594592,25.42632952,21.78778064,5.631846562,6.389224449,61.10308375,17.04160057,9.06435458,0.898524074
5.25,9.25,396.9742682,220.4090909,1124.709101,28.17651552,14.07548217,6.61483415,12.69923328,21.55204376,7.633633423,5.968673364,60.05831368,18.26748853,9.381266091,0.960168455
5.25,9.75,396.9742682,219.3030303,1077.554565,28.06515249,13.65887749,7.998786369,11.82720523,20.41091198,6.614950571,5.725246019,60.0380381,19.41584187,7.529761359,0.900279585
5.25,10.25,395.57266,219.3030303,1023.05456,28.13712172,13.55861489,5.549361664,13.85068613,17.5877376,7.00475765,6.324445304,63.19009031,19.13320524,9.090292432,0.62361358
5.25,10.75,395.57266,220.5075758,982.4545566,27.87575762,14.04123928,7.841792365,18.15339839,24.03736492,8.35256625,6.268522389,58.73604236,17.16124519,8.590802239,0.796034416
5.25,11.25,395.57266,220.5075758,927.6636464,27.79015142,14.39896646,7.072309385,19.87198738,21.60784942,5.801176806,6.2,66.23068351,12.04046674,6.879455847,0.611437237
5.75,8.75,396.9742682,222.5,1214.063654,28.07424303,14.28776354,8.889170093,12.5498701,22.15610191,8.793714367,6.086513609,59.29996724,18.37154652,10.66104919,0.789359776
5.75,9.25,396.9742682,222.5,1152.072754,28.23863659,14.31683982,6.04605265,10.24411092,19.75901621,6.435160743,5.955003611,54.44678393,25.62616505,9.274256729,0.812409076
5.75,9.75,396.9742682,220.0606061,1096.200034,28.28106135,13.60153129,12.63431896,9.62132919,21.75350775,9.137868087,5.8,57.80640277,20.29615879,8.98001131,0.84424272
5.75,10.25,395.57266,220.0606061,1047.954545,28.08560551,13.29896646,9.816122041,15.75202144,19.72984733,9.24951131,6.166579877,62.33089105,17.95882691,10.18937872,0.830854442
5.75,10.75,395.57266,220.8106061,990.0182107,28.15378848,13.04438481,7.914081493,13.85872127,25.63243454,9.567508953,6.17929794,51.40212987,22.83147148,8.424159127,0.867064639
6.25,8.25,397.6558309,226.4015152,1315.372714,27.27575776,14.2455536,8.926222752,20.27091996,22.07388002,10.63655156,6.194687712,65.29675825,12.45808265,19.76561217,1.092374515
6.25,8.75,397.6558309,222.5,1229.499989,28.15833352,14.17416756,8.24413184,13.91823194,24.16649935,9.718595641,5.925246019,52.45701892,23.24478151,9.032584354,0.809088298
6.25,9.25,397.6558309,222.5,1172.118208,28.4174236,14.13062605,6.735297051,7.400470955,17.2406031,5.89292476,5.855003611,64.78075034,17.89621862,8.117176691,0.680803848
6.25,9.75,397.6558309,220.0606061,1124.263677,28.28636378,13.78538894,6.496172405,9.001337847,21.21324935,6.903185583,6.14422806,61.70101826,17.01948884,8.618527128,0.821746964
6.25,10.25,397.2768882,220.0606061,1070.281855,28.01590891,13.41742951,7.652167813,14.90940145,18.78283553,7.730299553,6.118982041,58.71678457,22.430781,11.21013675,0.96959798
6.25,10.75,397.2768882,220.8106061,1025.836376,27.48333301,12.48596016,7.546180714,12.62105128,21.50665807,8.400924462,5.910807938,58.83048192,19.5075861,10.35497196,0.898163315
6.25,11.25,397.2768882,220.8106061,979.6818237,26.92727291,13.62759889,6.696172405,19.13201886,25.15951883,5.928053572,6.155804326,58.56106342,16.19425165,7.154048671,0.81354053
6.75,5.25,394.1406218,246.2651515,2238.490945,27.07803044,13.73297319,8.775461751,2.890510094,18.09859238,14.56167953,5.3,71.89248589,9.848090483,20.1384675,0.816575252
6.75,5.75,394.1406218,239.3636364,2115.090909,27.23181892,14.33041734,7.426670733,10.9506844,22.26254929,16.00114827,5.44422806,64.59542601,13.00106007,20.88045181,0.759532909
6.75,6.25,395.6513691,239.3636364,1939.718262,27.02499921,14.46207693,10.80034979,5.929030336,23.64401921,12.38147555,5.369441693,54.15140458,22.05633401,15.38099447,0.652873496
6.75,6.75,395.6513691,233.2121212,1744.545466,27.1015158,14.43406961,10.29775452,10.55398203,27.64717488,9.557636726,5.555003611,40.9436115,31.29557131,12.58341806,0.731036155
6.75,7.25,395.6513691,233.2121212,1554.472734,27.33409119,14.58903223,11.5880167,12.15505615,29.54214011,11.80129618,6.069441693,41.61593851,28.83915225,13.70040533,0.969073686
6.75,7.75,395.6513691,227.4924242,1403.127275,27.21515147,14.08905968,8.267503662,14.15107078,21.06262622,10.25242644,6.073985652,50.90970452,28.02259447,13.43307245,1.082758307
6.75,8.25,397.6558309,227.4924242,1303.463645,27.68257557,14.38968479,8.546460865,8.620257708,23.89552278,10.81248954,5.94422806,57.5040244,18.45455725,11.07431391,1.180915973
6.75,8.75,397.6558309,223.0757576,1239.581837,27.96742433,14.17481114,6.275884076,10.02900907,13.09417697,7.398734052,5.985561918,70.60518312,16.34032185,9.139778805,0.907975315
6.75,9.25,397.6558309,223.0757576,1193.554532,27.85303035,13.50025362,6.998215844,24.34959841,18.42827678,10.58271238,6.04422806,59.48130123,22.14121253,18.32619617,0.849970313
6.75,9.75,397.6558309,219.7954545,1157.672752,27.5553034,13.21125681,6.731013569,8.822133236,22.70507879,6.088907273,6.04422806,61.32083653,15.7755472,8.333478749,0.788330142
6.75,10.25,397.2768882,219.7954545,1116.381841,27.18181795,13.29999102,10.25170295,20.93152495,22.9359869,13.10990837,6.018982041,53.63531871,23.32945808,13.55931727,0.913226426
6.75,10.75,397.2768882,220.9772727,1071.445473,26.74772713,12.82798885,6.636406746,18.89078162,24.54287209,11.28780511,5.955003611,52.91935382,22.46809287,8.047485529,1.007354854
6.75,11.25,397.2768882,220.9772727,1004.245472,26.69772732,13.30024413,7.266402294,19.91700036,27.00436156,6.3288144,6.185561918,48.64897653,24.24749521,7.278800784,0.741042539
6.75,11.75,397.2768882,222.280303,928.8181985,26.82727421,13.31652333,8.332341538,16.5735869,26.01615657,9.506153479,6.318982041,43.396127,30.38363515,9.31537656,0.848906631
6.75,44.25,407.7476245,140.219697,1072.072737,6.568939325,12.07621507,21.69806435,24.77873053,16.68229826,39.72665433,6.144996389,40.92294008,42.36472171,65.20578688,1.042876533
6.75,44.75,407.7476245,137.3636364,1282.045488,4.542424289,11.66346239,25.22504594,25.57116447,24.2630376,46.42843929,6.118982041,39.77291062,35.86545216,73.40354636,0.825364459
6.75,45.25,407.7476245,137.3636364,1500.563643,3.698484912,11.78803402,25.28697573,21.79001982,25.70632891,44.02305795,6.1,38.3302868,35.84982633,74.01991412,2.531878282
7.25,5.25,394.1406218,246.2651515,2245.490945,26.80833366,13.69050065,8.06656746,7.632180329,20.66703142,13.66748326,5.025246019,71.82941235,7.45072617,17.40996118,0.679217497
7.25,5.75,394.1406218,239.3636364,2106.845481,26.89318223,14.074567,5.982177066,12.12478227,24.59096203,14.92719392,5.350492039,68.28889983,7.090165341,19.85634926,0.733075209
7.25,6.25,395.6513691,239.3636364,1923.400047,26.92651598,14.21575239,8.33558091,17.91475674,25.51197745,11.57382218,5.394687712,55.07353845,19.31563118,14.81601025,0.69223533
7.25,6.75,395.6513691,233.2121212,1723.05461,26.71060597,14.25904977,9.0558154,13.24279817,28.52239283,10.8884395,5.5,47.15201161,24.21499073,15.07145685,0.751444675
7.25,7.25,395.6513691,233.2121212,1549.181818,27.25984816,14.05931237,9.685642243,16.85942821,23.32193262,12.05412319,5.625246019,53.87680741,22.61275981,17.25324533,0.962925146
7.25,7.75,395.6513691,227.4924242,1411.5182,27.40151585,13.61769211,8.864750537,13.87843353,25.6227475,16.24797667,5.569441693,58.28257791,16.0589108,21.82113182,1.118623885
7.25,8.25,397.6558309,227.4924242,1314.072765,27.45909119,13.96098949,6.719887589,11.3765496,18.21949744,9.490707685,5.905463263,67.211106,14.50157299,12.2571436,1.102672827
7.25,9.25,397.6558309,223.0757576,1215.245467,26.85454606,13.50173102,7.044023286,16.13052618,19.42612677,8.759177586,5.8,65.18805806,15.40253476,14.59387299,0.841162466
7.25,9.75,397.6558309,219.7954545,1176.19999,26.78484876,12.55644002,6.878262237,13.57648383,25.92745623,7.202814856,5.64422806,49.7870959,24.13372832,9.509040069,1.022815723
7.25,10.25,397.2768882,219.7954545,1151.890941,26.52424321,12.54348762,7.001700077,20.73948286,24.9137462,6.83598926,5.855003611,54.47707139,20.53433128,7.985073333,0.987898206
7.25,10.75,397.2768882,220.9772727,1098.036371,26.36363613,13.12798885,5.976172638,20.78132338,20.07622511,6.293112991,6.050492039,56.40560923,23.49442199,8.231091994,0.881337173
7.25,11.25,397.2768882,220.9772727,1017.372747,26.34166625,12.62952014,7.400467753,7.625516023,23.15810184,6.25869186,6.269441693,37.81581609,38.86954805,7.190062139,0.674531603
7.25,11.75,397.2768882,222.280303,923.1363858,26.67045455,13.64394994,10.47894783,17.97170447,23.23232175,5.992165921,6.418982041,44.70130806,31.93768904,7.648003703,0.477925373
7.25,12.25,393.4160582,222.280303,824.5636375,26.9954545,14.8964645,8.541513209,16.00363654,17.87977912,7.121248718,6.448739633,59.9008668,22.20657652,6.168575222,0.37322231
7.25,12.75,393.4160582,224.6742424,718.9909002,27.41894,14.92832381,9.078544285,13.39254385,15.79878875,6.878536126,6.332651794,69.48107141,14.72184275,5.607970798,0.296660775
7.25,13.25,393.4160582,224.6742424,600.4272905,28.12727194,14.64486561,8.851339085,8.580743525,17.86064282,5.671499735,6.173985652,63.82807314,18.32348,5.081002036,0.236620019
7.25,44.25,407.7476245,140.219697,995.1545466,8.631818136,11.34450947,24.00429857,22.00933672,18.27837163,56.21261956,6.030558307,41.66537881,40.04154911,90.62228079,4.741698855
7.25,44.75,407.7476245,137.3636364,1060.363675,9.139394009,12.59351722,22.10614576,19.45059408,30.53826668,32.12164832,6.274753981,32.87956579,36.47442386,62.46524036,4.704738473
7.25,45.25,407.7476245,137.3636364,1377.754561,6.100000006,11.43326164,23.11121082,20.4765961,24.82412235,55.58660562,6.012718062,35.98014708,39.15929639,67.47657585,4.0495408
7.25,45.75,407.7476245,133.9318182,1729.527288,2.52575766,12.73489284,24.08915384,17.73510695,23.50319876,32.75113477,6.574753981,34.96966753,41.44048872,53.05637697,1.980696557
7.75,5.25,394.1406218,248.9848485,2274.663663,26.75530335,13.80493045,8.27701218,7.33178891,26.84230419,16.21241927,5.1,63.53999487,9.502768545,20.71698266,0.685252867
7.75,5.75,394.1406218,240.8636364,2126.600064,26.98181869,14.21575239,7.39306362,11.31223557,24.23101715,14.9665324,5.325246019,66.65338992,9.005811812,17.60751269,0.905505847
7.75,6.25,395.6513691,240.8636364,1925.309071,27.24924215,14.60346203,10.16407219,12.66058221,26.67678704,10.37698293,5.406263978,54.479982,18.80420352,15.07799539,0.637578622
7.75,6.75,395.6513691,234.1060606,1722.972745,27.3151511,14.37482961,10.04766629,13.27586741,30.6597056,11.6140371,5.588423734,45.58511066,23.58834293,14.53316653,0.90006641
7.75,7.25,395.6513691,234.1060606,1560.727284,27.14166768,14.39097195,6.968773209,14.98390064,26.83251673,10.7214977,5.555003611,45.33600815,27.71440845,15.22699336,0.929745373
7.75,7.75,395.6513691,228.8712121,1415.763627,27.65378848,14.10410561,5.671053181,10.41720774,18.51402424,8.616199198,5.824445304,67.20008128,14.17005137,12.40808676,1.029160045
7.75,8.25,397.6558309,228.8712121,1318.672752,27.36591015,14.37336119,6.341741501,15.26243445,18.87589824,11.78681473,5.725246019,66.11960023,14.82896563,9.819499716,1.059299524
7.75,8.75,397.6558309,223.1136364,1263.409102,26.82348517,13.74484714,6.914590057,12.28538145,23.3559129,7.333330827,5.655003611,59.50844141,17.06590946,9.801899891,0.999768586
7.75,9.25,397.6558309,223.1136364,1234.109098,25.94545445,13.38280564,9.261159561,10.711239,21.79225575,10.08879906,5.639684101,63.10086123,15.02194713,9.986610848,0.96860459
7.75,9.75,397.6558309,222.4318182,1202.536377,25.76818177,12.37258237,7.05948072,17.262346,26.56885019,6.685577318,5.655003611,48.30847118,24.99717071,10.31299416,0.903582778
7.75,10.25,397.2768882,222.4318182,1156.900036,26.0833331,12.48557918,9.214429558,16.98559341,26.74665203,8.959757755,5.855003611,49.1104182,24.00482574,10.26916504,0.767119786
7.75,10.75,397.2768882,222.25,1084.063671,26.32954592,13.39935642,6.592912529,12.21357267,21.53104256,7.283494339,6.199231671,52.94817635,25.43260249,7.420896549,0.760691993
7.75,11.25,397.2768882,222.25,1008.727312,26.12121235,13.05688388,8.866818104,9.840731051,24.79988245,7.491234204,6.318982041,42.01368077,33.11803674,7.370527302,0.665284946
7.75,11.75,397.2768882,221.3181818,913.5091164,26.64242484,14.33034497,8.383504239,19.24667607,20.23115582,7.475713134,6.273985652,54.41630109,25.27689779,6.531121005,0.492771905
7.75,12.25,393.4160582,221.3181818,810.7727439,26.81515179,14.94103955,9.798598887,13.53073408,19.15798682,6.950531042,6.599199285,57.80482303,23.00632301,5.968191573,0.355705195
7.75,12.75,393.4160582,225.4318182,697.3999967,27.61136442,15.09987264,6.492381649,11.14687285,14.58225656,6.293898727,6.437964082,73.77827462,11.65218601,5.871373206,0.331865197
7.75,13.25,393.4160582,225.4318182,592.8909163,28.20606116,15.37097761,6.927031707,11.10226817,17.78492101,5.842203519,6.294687712,65.90981345,16.2115325,5.891025452,0.259339199
7.75,44.25,407.7476245,143.1666667,956.4636452,10.72500038,11.83445695,24.19723235,24.03625948,29.76010198,41.39174214,6.093736022,36.55532285,33.48021143,87.7648057,5.345527745
7.75,44.75,407.7476245,138.5,799.4454679,14.00378823,14.94800812,21.14792115,12.42719479,25.48591905,20.32569049,7.112718062,27.003672,47.4774148,27.42316497,4.385842091
7.75,45.25,407.7476245,138.5,909.1909069,12.63636398,14.48735359,20.95789244,11.49368736,26.06423088,21.44345169,6.393768408,24.8287459,48.95511488,31.31153406,4.917736382
7.75,45.75,407.7476245,131.9090909,1659.045466,4.659090996,12.94614218,26.28058478,20.49025019,25.83131997,30.73211188,6.749540348,35.69123017,38.46991432,46.02286488,4.940688082
8.25,5.25,394.1406218,248.9848485,2333.036377,26.57348517,13.61768313,9.385087499,15.04419132,24.57950301,15.03528616,5,65.69507236,9.644537737,19.42522566,0.983204346
8.25,5.75,394.1406218,240.8636364,2181.18184,26.45227259,13.58981266,7.3417191,20.62362505,26.01979934,16.62424283,5.250492039,58.88283853,14.96729847,19.98863765,0.941589785
8.25,6.25,395.6513691,240.8636364,1993.754561,26.73257654,14.45866879,8.646289269,13.9738012,33.59211528,13.70125902,5.4,42.764272,23.37540845,16.8562655,0.592037616
8.25,6.75,395.6513691,234.1060606,1780.690929,27.20151566,14.3011598,10.90836815,9.643019589,28.75927445,9.768740214,5.6,43.92284264,27.1156482,13.01084995,0.645766961
8.25,7.25,395.6513691,234.1060606,1580.109075,27.40302993,14.245291,8.163944125,15.13235481,23.08570568,8.006589362,5.424445304,46.00125212,30.79890402,12.45563543,0.947759769
8.25,7.75,395.6513691,228.8712121,1411.190874,27.77045533,14.18588669,9.872432014,10.60792501,22.66840716,9.806740371,5.625246019,49.4007337,27.83426078,10.1954647,1.015284775
8.25,8.25,397.6558309,228.8712121,1312.936335,27.44393875,14.01492755,9.275301289,7.960372788,19.90778187,8.410735272,5.855003611,62.21590999,17.76212024,8.774267891,0.943668359
8.25,8.75,397.6558309,223.1136364,1243.918191,27.27348536,13.61621471,6.733143246,13.34008131,22.76771469,8.957788648,5.655003611,60.93451129,16.20193775,12.41211486,0.944937729
8.25,9.25,397.6558309,223.1136364,1214.436374,26.21515124,13.05925847,12.03925841,15.06199325,29.72759242,16.5279292,5.74422806,48.49807552,21.7345813,12.10857325,0.945336906
8.25,9.75,397.6558309,222.4318182,1209.236389,25.15530326,12.27154883,6.356280346,25.82848034,27.31135385,7.491876293,5.418982041,55.69539773,17.0064934,11.99198033,0.896970243
8.25,10.25,397.2768882,222.4318182,1142.154563,25.85454536,12.65411932,8.532497333,13.3227459,29.52051444,8.346552995,5.725246019,48.81696862,21.58479975,9.30137003,1.0606659
8.25,10.75,397.2768882,222.25,1069.918191,26.17121194,13.05540648,7.47577263,13.53702174,22.80690877,6.644100239,5.930558307,48.71454388,28.40390662,6.925608684,1.070939282
8.25,11.25,397.2768882,222.25,989.8272927,26.46742457,14.41446523,9.062508682,13.72121541,23.59498976,7.05881629,6.430558307,43.08534019,33.21966124,6.57096651,0.741294533
8.25,11.75,397.2768882,221.3181818,887.0363714,27.02045487,14.6577626,7.700119688,15.80843008,13.14691807,7.05388578,6.318982041,65.30313355,21.43518941,6.37208457,0.560107795
8.25,12.25,393.4160582,221.3181818,785.172735,27.29242429,15.04364133,8.676975078,18.21772351,17.12091385,9.059094411,6.261116614,63.40620453,19.44777788,7.118275832,0.422310171
8.25,12.75,393.4160582,225.4318182,681.7181785,27.76060671,15.18731968,6.956103962,16.21150086,19.8007664,7.463076669,6.480098655,66.43147924,13.74410935,6.451280071,0.275287105
8.25,13.25,393.4160582,225.4318182,584.1454634,28.22651534,15.24061417,6.773552891,11.38276387,18.30116534,5.291976298,6.224445304,64.54819793,17.1605316,3.894686982,0.230724871
8.25,44.75,407.7476245,138.5,895.309082,13.24090969,14.77335069,23.86965316,11.02718868,31.51731276,20.05670536,7.529757592,25.51216739,42.89128107,22.47046615,4.415918082
8.25,45.25,407.7476245,138.5,949.9909113,13.24242447,14.50175594,22.92893884,11.17340817,25.25048036,22.11653853,6.511798759,28.42055989,46.11734469,29.73977715,3.894593236
8.25,45.75,407.7476245,131.9090909,1286.445485,10.47348502,12.27895057,21.67499652,14.886833,21.27777033,40.54481286,6.193736022,39.38844003,39.28184692,55.53953069,4.834574191
8.25,46.25,404.8158191,131.9090909,1875.10912,3.567424283,11.61817978,22.30182517,14.31819409,17.20852025,44.41381428,5.729606617,49.74203512,33.02871045,61.4021492,2.603490157
8.75,5.25,394.1406218,250.6060606,2377.881836,25.83409072,12.3887881,14.57533442,17.49801075,35.2437522,22.68092588,4.675554696,48.0598296,16.66476699,28.63498391,0.724080746
8.75,5.75,394.1406218,243.0151515,2245.209118,26.06742535,13.7890507,12.04659797,23.69484,31.22816286,16.49972062,5.2,52.08132758,16.42207249,22.06739829,1.336237755
8.75,6.25,395.6513691,243.0151515,2041.91818,26.7825759,14.05120109,9.683612878,17.53151227,30.61589744,15.54598542,5.299231671,51.27282353,17.95101907,16.61146516,0.892280579
8.75,6.75,395.6513691,237.1136364,1824.672718,27.00757576,14.21665857,8.993741952,13.98583324,29.24331205,9.821711586,5.455003611,43.70291534,26.92993565,12.19784522,0.796277787
8.75,7.25,395.6513691,237.1136364,1606.136397,27.29999935,14.21795471,12.12012883,15.53332571,26.37209473,7.719751785,5.555003611,38.7078596,34.74393732,10.93095038,0.695917653
8.75,7.75,395.6513691,231.0378788,1404,27.91287902,13.80033497,15.8451943,13.73718642,24.37567289,8.611278667,5.813669753,45.3403841,30.00843627,22.22497316,0.793409467
8.75,8.25,397.6558309,231.0378788,1295.727284,27.6295455,13.63189474,15.37332749,11.94025121,27.47810783,8.350415429,5.806263978,53.05771747,19.37245671,12.72741711,1.051462224
8.75,8.75,397.6558309,224.6212121,1221.027277,27.43484867,13.61492755,6.607330869,11.37270215,21.26705767,8.951667057,5.725246019,64.12682512,14.50280604,9.336450319,1.014303966
8.75,9.25,397.6558309,224.6212121,1249.754594,24.47727319,11.90250196,8.111975013,17.88485022,33.0539021,10.65150871,5.4,42.45949361,24.35031746,13.02141686,0.972652528
8.75,9.75,397.6558309,222.3257576,1246.790916,23.40833329,12.01337779,7.620699436,16.16258288,33.86150621,9.312381654,5.325246019,44.44587629,21.62400336,9.918295565,0.761492332
8.75,10.25,397.2768882,222.3257576,1161.981845,24.42348526,12.87046139,7.325408782,15.68433426,23.23643932,7.24939676,5.889224449,55.84400171,20.8854266,8.607092298,0.997565094
8.75,10.75,397.2768882,221.1212121,1073.181835,25.36287851,12.98742857,10.501919,18.52624419,22.794679,9.559102935,6.155003611,47.41682278,29.6888182,9.679825366,1.169354748
8.75,11.25,397.2768882,221.1212121,967.3363426,26.63106028,14.67219241,11.53872748,16.29152693,23.34940537,7.122924196,6.67929794,44.41804712,32.03963737,8.278123765,0.809462748
8.75,11.75,397.2768882,222.1742424,871.4182018,27.10530368,15.0287492,9.563189657,19.45604104,15.91779547,6.438745899,6.369441693,55.93912405,27.99610291,7.703607437,0.535726342
8.75,12.25,393.4160582,222.1742424,764.2272783,27.69318112,15.02832381,7.768948513,8.18746037,11.87224683,6.69678743,6.585561918,74.25197757,13.90053167,6.276703817,0.373537927
8.75,44.75,407.7476245,136.8939394,950.6818071,12.87272748,15.0166296,21.33519295,10.05441132,29.28618437,17.89586774,7.068522389,18.64521287,52.088676,24.69246038,3.171771682
8.75,45.25,407.7476245,136.8939394,984.8545643,13.33257617,14.60412105,21.71787507,10.94519553,26.20612505,30.53164658,6.654852636,35.04459655,38.55934323,36.95592429,3.528436518
8.75,45.75,407.7476245,133.4166667,1251.863614,12.10378832,13.37722116,21.5265129,14.90996301,21.09781535,38.67946659,5.905312288,37.4393933,41.37338426,45.37712735,4.401610991
